Tempo (us) 	 Tensione (mv)
-41.065199	-0.290536
-41.057199	-0.037233
-41.049199	0.407727
-41.041199	-0.055849
-41.033199	0.259407
-41.025199	-0.241096
-41.017199	-0.519425
-41.009199	0.080264
-41.001199	-0.055849
-40.993199	0.098880
-40.985199	0.080264
-40.977199	-0.204169
-40.969199	-0.061953
-40.961199	0.228584
-40.953199	-0.111393
-40.945199	-0.012513
-40.937199	-0.401929
-40.929199	-0.123905
-40.921199	0.197760
-40.913199	-0.228889
-40.905199	-0.068056
-40.897199	0.098880
-40.889199	-0.179449
-40.881199	0.061647
-40.873199	-0.018616
-40.865199	-0.025025
-40.857199	-0.049745
-40.849199	-0.142216
-40.841199	0.024720
-40.833199	-0.309152
-40.825199	-0.055849
-40.817199	0.173040
-40.809199	0.111087
-40.801199	-0.451369
-40.793199	-0.148625
-40.785199	0.067751
-40.777199	0.000000
-40.769199	-0.111393
-40.761199	-0.333873
-40.753199	0.036927
-40.745199	0.240791
-40.737199	0.006104
-40.729199	-0.309152
-40.721199	0.043031
-40.713199	-0.198065
-40.705199	0.074160
-40.697199	-0.377209
-40.689199	-0.111393
-40.681199	-0.111393
-40.673199	-0.525529
-40.665199	0.216071
-40.657199	-0.043336
-40.649199	0.080264
-40.641199	-0.346385
-40.633199	-0.309152
-40.625199	-0.025025
-40.617199	0.228584
-40.609199	-0.605792
-40.601199	0.222480
-40.593199	0.049440
-40.585199	-0.111393
-40.577199	-0.309152
-40.569199	0.012207
-40.561199	0.092471
-40.553199	0.129704
-40.545199	-0.303049
-40.537199	-0.222785
-40.529199	-0.482192
-40.521199	0.067751
-40.513199	0.296640
-40.505199	-0.092776
-40.497199	-0.191656
-40.489199	-0.766625
-40.481199	0.185247
-40.473199	0.296640
-40.465199	-0.265816
-40.457199	-0.822169
-40.449199	-0.210273
-40.441199	0.587176
-40.433199	0.358287
